index,bnf_code,bnf_name,practice,stripped_bnf
334,0304010N0BFADAP,Binosto_Eff Tab 70mg,D81038,030401
3340,20030600059,Stemetil_Syr 5mg/5ml,G82221,200306
3341,20100000594,B.Braun_Lockring 2 Closed Bag Beige 62mm,G82023,201000
3342,21020000592,Cellusan 1% Carmellose Eye Dps 0.4ml Ud,M88002,210200
3343,0503010ACAAAGAG,Unspec Drug Code_,Y05673,050301
3344,21270001029,Ibuprofen_Foam Aero 5% 75g,F86627,212700
3345,0403030X0BBACAC,Fam-Lax_Phenolphthalein Tab,Y05599,040303
3346,22501755016,Quetiapine_Oral Soln 100mg/5ml,E81037,225017
3347,23941009385,Cefaclor_Oral Susp 250mg/5ml,Y05687,239410
3348,1003020T0AAAAAA,Euflexxa 3 x 2ml Pfs Synovial Fluid,C83051,100302
3349,23941009335,Dansac_NovaLife 2 Flng 43mm C/Fit 10-35m,Y00048,239410
335,0205040D0BBADAQ,Nicorette Invisi_Patch 10mg/16hrs,Y05134,020504
3350,1305020I0AAAIAI,Vallergan Fte_Syr 30mg/5ml,K82019,130502
3351,1304000D0AAAAAA,Blom-Singer Hands-Free ATSV II Cap & Foa,J82005,130400
3352,1302010W0AAADAD,Allevyn Plus Adh 12.5cm x 22.5cm Wound D,G85001,130201
3353,23300263091,Zantac_Syr 150mg/10ml S/F,G85106,233002
3354,0801030P0BFAHFU,Zetuvit E 20cm x 40cm Pfa Cellulose Dres,E84637,080103
3355,090402000BBHCA0,OptiLube Active Ster Syrg Lubricant Gel,D81035,090402
3356,23300103005,Calpol Six Plus Fastmelts_Tab 250mg,N81013,233001
3357,0302000K0BGABAX,AMI_Suportx Ostomy/Hernia Support Belt 2,C82078,030200
3358,23603456283,Psoriderm_Emuls Bath Add 40%,K83059,236034
3359,0904010AABEAGAL,Welland_FreeStyle Vie Belt Wte Stnd,C82092,090401
336,20200000333,Loceryl_Nail Lacquer Kit 5% 2.5ml,N85028,202000
3360,0410030D0AAAAAA,DermaSilk Leggings 24-36 Months Silk Gar,E85029,041003
3361,21270001401,Mag Ox_Cap 320mg,J81035,212700
3362,22903409064,Erdosteine_Cap 300mg,K84035,229034
3363,21220000245,Imidapril HCl_Tab 10mg,P84059,212200
3364,0702020F0BBALAL,Bard_Spirit Leg Bag 30cm Long Tube 350ml,Y04972,070202
3365,0103050T0BBABAB,Sorbsan Silver Flat 10cm x 10cm Wound Dr,Y05248,010305
3366,23354103783,Cutimed Sorbion Sachet EXTRA 10cmx10cm W,H82100,233541
3367,1203050A0BDACAB,Vit A_Inj 50 000u/ml 2ml Amp,Y02433,120305
3368,0407020M0AAAFAF,Dansac_Skin Lot Tissues,C81667,040702
3369,22501005029,Schar_G/F W/F Lunch Roll,Y01078,225010
337,23305951047,Diamorph HCl_Inj 5mg Vl (Dry),Y04692,233059
3370,0703010F0BQAAAA,Harvoni_Tab 90mg/400mg,C84633,070301
3371,0702020F0AAAGAG,Jade_D/S Adh Discs 19mm,C84028,070202
3372,1309000H0AAAKAK,Nerisone Fte_Oint 0.3%,L81128,130900
3373,0106040M0BBAIAB,Vellafilm 15cm x 20cm VP Adh Film Dress,M81091,010604
3374,21010900755,Evolocumab_Inj 140mg/ml 1ml Pfs,Y04571,210109
3375,0406000M0AAAAAA,Allevyn Cavity Cicular 5cm Diam Wound Dr,Y04547,040600
3376,0208010D0AAAHAH,Methotrexate_Inj 15mg/0.6ml Pfs,Y03306,020801
3377,0604012W0AAAAAA,Covonia_Dry & Tickly Cough Linct,P92005,060401
3378,23603356258,Histoacryl L 0.5ml Skin Adh Ster,G81649,236033
3379,21270001342,Prednisolone Sod Phos_Eye Dps 0.05%,Y02242,212700
338,23854108531,Iasibon_Tab 50mg,J84004,238541
3380,20200000324,Limb LimbO Adult Elbow Slim/Med Build Wa,P81607,202000
3381,21210000021,Olanzapine_Tab 5mg,G82232,212100
3382,23941009378,Buprenorphine_Tab Subling 4mg S/F,M84064,239410
3383,0601012S0AAAKAK,Colecal_Oral Susp 15 000u/5ml,F84740,060101
3384,0301011R0AABABA,Diclofenac Sod_Tab 100mg M/R,A86004,030101
3385,23600106054,Sildenafil_Oral Susp 25mg/5ml,Y05408,236001
3386,21270001684,Dansac_Unique Ileo Bag Round Flng Clr S/,C84629,212700
3387,090402000BBWNA0,Beta-Prograne MR_Cap 160mg (Actavis),B83660,090402
3388,0208020W0BBAAA0,Pelican_Select Closed Opqe Pouch P/Cut 3,H85095,020802
3389,21180000011,Synopsis 1 x 2ml Pfs Synovial Fluid,Y04233,211800
339,21270000953,Protelos_Oral Susp Gran Sach 2g,Y05430,212700
3390,23604806217,Kavendor_Comfizz Stoma Wstbnd Wte Med/Lg,F83006,236048
3391,0501110C0BFADAG,Juzo Hostess Custom Fit L/Limb Class 2 T,Y05578,050111
3392,0205052Q0AAACAC,Xenidate XL_Tab 54mg,Y04057,020505
3393,0604011L0BJAAAL,Richardson_Silca Night Drain Bag,P81014,060401
3394,20031300072,Trio_Elite Sting Free Adh Remover Spy 50,Y01810,200313
3395,0408010W0AAA1A1,Mepilex XT 11cm x 20cm Wound Dress Soft,Y04116,040801
3396,22052080501,Skinnies Knee Socks Exlge Adult 11+ Elas,J81050,220520
3397,0101021B0BEANAH,Eucerin_AntiREDNESS Soothing Care Crm,P82007,010102
3398,0403040W0BBAFAT,Salts_Kr/Wp/Mb Blk Butyl Screw Outl Ileo,P86619,040304
3399,21011200352,Coloplast_SenSura Click Flat B/Plt 60mm,B81068,210112
34,22902409013,Ezetrol_Tab 10mg,A84031,229024
340,0403030L0AAAAAA,Losartan Pot_Oral Soln 50mg/5ml,C88037,040303
3400,0904010J0BLAEAK,Jade_Chiron Rubb Day Bag + Stopcock Outl,E85728,090401
3401,0302000N0BBAWAW,PKU Maxamaid_Pdr (Orange),P81133,030200
3402,090401000BBIAA0,Hum Anti Varicella-Zost_Inj 250mg/1.7ml,Y03513,090401
3403,20030900275,Olmesartan Medoxomil_Liq Spec 10mg/5ml,C83057,200309
3404,22501755008,Thorens_Oral Dps 10 000u/ml,Y04936,225017
3405,21270000681,Dansac_Nova 2 X3 55mm Flng P/Cut 35mm (3,E82062,212700
3406,0411000F0BEACAG,Convatec_Combihesive Natura Skin Barrier,B87026,041100
3407,21270000709,Dansac_Nova 2 Urost Pouch Clr Flng 43mm,M92043,212700
3408,20031600115,Isopto_Alkaline 1%,J83036,200316
3409,21270001490,Choline Sal_Dental Gel 8.7% S/F,Y04806,212700
341,130201000AAA4A4,Cholib_Tab 145mg/40mg,L82068,130201
3410,0407010H0AADMDM,Gonal-F_Inj 450u/0.75ml Pf Pen,E84647,040701
3411,1003020U0AAAIAI,Hypromellose_Eye Dps 0.32%,L84027,100302
3412,21012200120,Valupak_Pregnancy Tab,Y05589,210122
3413,0602010V0AABHBH,Optimum_Ugo 6C Leg Bag 350ml Short Tube,B81045,060201
3414,21270001655,Tacrolimus_Cap 500mcg,G82025,212700
3415,0904010K0BDAAAI,Bard_Uriplan Leg Bag 30cm Inlet Tube 500,J83043,090401
3416,20030300049,Ceporex_Gran For Syr 125mg/5ml,Y04407,200303
3417,0802020G0AAADAD,PVC Ring Pess 85-100mm 1.25cm Thick,G85690,080202
3418,20090001001,Bimatoprost_Eye Dps 300mcg/ml,F82686,200900
3419,0908010E0BBABAB,Loxley_Lemon Day-Drop P/Spy 50ml,E81626,090801
342,0101010R0BCAAAB,Anugesic HC_Suppos,F85064,010101
3420,23941009358,Venladex XL_Tab 75mg,H84637,239410
3421,0208010K0AAA9A9,Zonisamide_Cap 50mg,L81668,020801
3422,0906024N0AACECE,Victanyl_Transdermal Patch 50mcg/hr,Y05039,090602
3423,0402030K0AAACAC,Comfeel Plus Contr 6cm x 8cm Wound Dress,J82024,040203
3424,0103050P0AABFBF,Diclomax SR_Cap 75mg,L81059,010305
3425,0906024N0AABNBN,Convatec_Colodress Plus Closed Pouch Clr,N85013,090602
3426,0703010G0BDAAAB,Convatec_Combihesive Natura Low Pressure,G82019,070301
3427,1502010J0AABVBV,Dansac_Nova 1 X3 Closed Colo Bag Opqe P/,C88095,150201
3428,20200000198,Mepore Ultra 7cm x 8cm VP Adh Film Dress,C81678,202000
3429,0906040G0AABABA,Paracet/Metoclopramide_SachEff 500mg/5mg,K81046,090604
343,0703010P0BBABAE,Radian-B Ibuprofen_Gel 5%,Y04843,070301
3430,1203030X0BCAAAA,Tegaderm Foam Adh Square 14.3cmx14.3cm W,J83027,120303
3431,0109040N0BDAFAW,Pylobactell_Tab Solb 100mg,M83616,010904
3432,0101021B0BQACAL,Larvae_200 30cm x 30cm Dressing Pack,E85693,010102
3433,0603020G0AACFCF,Perfalgan_I/V Inf 10mg/ml 50ml Vl,M91640,060302
3434,1108010Q0AAACAC,Betameth Sod Phos_Inj 4mg/1ml Amp,H84057,110801
3435,1405010A0BPABBF,Comfifast 5cm x 1m (Green) Stkntte Elasc,Y04143,140501
3436,0106040J0AAAAAA,Lamb_L-Phenylalanine Cap 500mg (8321),M85768,010604
3437,23804808017,Vortioxetine_Tab 5mg,E87043,238048
3438,0704050ACBBAAAA,Nutrison MCT_Liq (1 Flav),P84049,070405
3439,090402000BBLKA0,Gazylan XL_Cap 16mg,P84040,090402
344,0602010V0AADDDD,Calc Glubionate/Calc Lactobi_Oral Soln,F81725,060201
3440,090402000BBHSA0,Riboflavin_Cap 50mg,H84618,090402
3441,20030200073,Betacarotene_Cap 15mg,L83106,200302
3442,010102100BBASA0,Kliniderm Foam Slc 10cm x 20cm Wound Dre,C81010,010102
3443,0906040G0DJABBH,Rosuvastatin Calc_Tab 20mg,J81014,090604
3444,0601011A0BBADAC,Cutimed Sorbion Sachet EXTRA 30cmx20cm W,N85021,060101
3445,21060100210,Minims_Fluoresc Sod 2% Ud P/F,A83009,210601
3446,23803358000,Neria Soft 90SubcutaneousD/DeliveryAcc11,L83057,238033
3447,21270000674,Prontosan Wound Gel X 250g Wound Dress H,M85801,212700
3448,23355903537,Alprostadil_Urethral Stick 1mg,K81102,233559
3449,0704010U0BFABAA,Calc Carb_Tab Chble 1.25g (500mg) S/F,Y02845,070401
345,0408010F0AABNBN,Diprosone_Crm 0.05%,C82061,040801
3450,090607000AAAXAX,Gabapentin_Liq Spec 500mg/5ml,P81153,090607
3451,0902021G0BBABA0,Ceftazidime Pentahyd_Inj 3g Vl,C84112,090202
3452,21270001156,Norditropin SimpleXx_Inj 30u 10mg/1.5ml,C87003,212700
3453,0604012F0AAAAAA,Amoxicillin Sod_Inj 1g Vl,Y05112,060401
3454,0407041T0BBADAD,Calc Folinate_Inj 7.5mg/ml 2ml Amp,Y03381,040704
3455,21070630145,Clozapine_Tab 25mg,D81005,210706
3456,1307000M0BQADBL,Omnican Lance Soft 0.3mm/30 Gauge,P81659,130700
3457,0605020E0AABNBN,Haddenham Custom Pertex Class 2 Thigh Ly,N83622,060502
3458,22302083002,NiQuitin Clr_Patch 14mg/24hrs(Step 2),B86020,223020
3459,1303000AABDACAC,Adizem-XL_Cap 300mg,G82111,130300
346,21270002086,Rivotril_I/V Inj 1mg/ml 1ml Amp + Dil,H83634,212700
3460,21020000830,Advazorb Silfix Lite 7.5cm x 7.5cm Wound,Y04251,210200
3461,090401080BDACBD,Clearpore 10cm x 10cm VP Adh Film Dress,E85680,090401
3462,23350453547,Haddenham Veni Class 3 Tights Ex Wide Op,C88078,233504
3463,1001030D0BBAAAA,Levocetirizine_Oral Soln 500mcg/ml S/F,N81654,100103
3464,0409010W0BBAKAK,Chlorhex Glucon_Soln 0.02%,Y03646,040901
3465,23850108513,Citalopram Hydrob_Liq Spec 20mg/5ml,J82152,238501
3466,1105000S0AAAAAA,Vanilla Blush_Ladies Brief Mixed Size 6-,Y02387,110500
3467,22902409010,Slow-K_Tab 600mg,E83024,229024
3468,0402020L0BBAGAF,Desmopressin Acet_I/Nsl Spy 150mcg (25D),Y02636,040202
3469,23153371506,Varivax_Vac 0.5ml Vl + Dil,Y04967,231533
347,21011200424,Sigvaris MTM Cotton Class 2 Panty Closed,L81120,210112
3470,22502955056,Levocarnitine_Cap 500mg,B83064,225029
3471,0208010L0BBAHAH,Seroxat_Liq 20mg/10ml S/F,N85031,020801
3472,1001022G0AAAEAE,Exelderm_Crm,Y04455,100102
3473,0205051F0AABNBN,Behepan_Tab 1mg,Y02065,020505
3474,0302000C0BFAAAA,Levothyrox Sod_Liq Spec 500mcg/5ml,G82230,030200
3475,090900000BBLFA0,Mirapexin_Tab 0.7mg,F86004,090900
3476,0408010ALBBAEAE,Juzo Dynamic Cotton Class 2 Thigh Closed,P81633,040801
3477,0104020L0BSAAAA,Vanilla Blush_Supp/Belt Male Briefs + Le,D81044,010402
3478,131500000AABQBQ,AquaDerm Liq Par 50%/WSP Oint 250g,P81758,131500
3479,23603456140,Skintoskin Babygrow 18-24 Months Cott Im,C81114,236034
348,23350703611,Bard Reliacath Plas Nelaton Fle 12-16 (5,M83067,233507
3480,1304000W0AABABA,Triamcinol Aceton_Aq Nsl Spy 55mcg(120D),P92615,130400
3481,1502010J0BTAACQ,Aspen_Sorbaderm No-Sting Barrier Film 1m,Y05372,150201
3482,22602656024,Mepitel One 24cm x 27.5cm Wound Dress So,B85058,226026
3483,1203030A0BBAGAA,Doxazosin Mesil_Oral Susp 1mg/5ml,M82060,120303
3484,20031700218,HealthAid_Vit D3 Tab 1 000u,F85628,200317
3485,0501130R0BCAAAA,Spring Inguinal Dble Truss,C88048,050113
3486,20090001050,Jobst Comprifore Lite 18-25cm M/Layer Co,G82185,200900
3487,1501010F0BBAAAB,KerraLite Cool Adh 8cm x 8cm Wound Dress,Y03204,150101
3488,0205052X0BBABAB,Boots_Cystitis Relief Gran Sach 4g,P92011,020505
3489,0704050Z0AAAHAH,Eclypse Border 15cm x 15cm Pfa Cellulose,G82060,070405
349,21270001955,O.R.S Oral Rehyd Salts_Tab Solb Lem,Y04480,212700
3490,1001010S0AAABAB,Hospicrepe 233 10cm x 4.5m Cott Stch Ban,Y04228,100101
3491,0606020A0AAACAC,Coloplast_Coloplast Micro-bag 2 Piece Ur,M83090,060602
3492,23850608514,Fragmin_Inj 10 000u/ml 1ml Amp,B82029,238506
3493,23940709607,Loprofin_L/P Fusilli,C83635,239407
3494,0604020K0AABMBM,Acticoat 7 5cm x 5cm Wound Dress Silver,E82009,060402
3495,0601021H0AAAAAA,Fludrocort Acet_Oral Susp 50mcg/5ml,L83626,060102
3496,23803048001,imuDERM Urea Emollient,E85739,238030
3497,23944809593,Mini-Plasco_Pot Chlor Soln 15% 10ml Amp,G82662,239448
3498,131500000AABRBR,Idebenone_Tab 150mg,B86058,131500
3499,090402000BBGMA0,Morph Sulf_Intrasite Gel 0.1%,Y02695,090402
35,21270001306,Hydromol_Crm,Y04414,212700
350,0403040Z0AAAAAA,Jobst UltraSheer Class 2 Thigh O/T Stnd,M91628,040304
3500,20030400017,Zamadol 24hr_Tab 400mg,L83051,200304
3501,0902021S0BKAEAZ,Golden Eye Antibiotic_Eye Oint 1%,Y04965,090202
3502,0408010H0BBABAA,Pelican_Select Drnbl Ileo Pouch Clr C/Fi,M87023,040801
3503,21270000886,Salts_Belt Colo,M83125,212700
3504,0107020J0BBABAI,Cipramil_Tab 20mg,D81623,010702
3505,1404000X0AAACAC,Bioclusive 10.2cm x 12.7cm VP Adh Film D,F85053,140400
3506,23600106257,Ins Apidra OptiSet_100u/ml 3ml PF Pen,B82100,236001
3507,23600106252,Sigvaris Cotton Class 1 Thigh O/Toe+Sens,E87005,236001
3508,23303373057,B.Braun_Softima Uro Silk Convex Urost Pc,Y04988,233033
3509,0307000J0BBABAC,Netupitant/Palonosteron_Cap 300mg/500mcg,Y05123,030700
351,23153061501,Spironol_Liq Spec 4mg/5ml,H84043,231530
3510,21270002360,Beta-Cardone_Tab 80mg,E86018,212700
3511,21270000740,Clarithromycin_Oral Susp 125mg/5ml,M81041,212700
3512,21220000129,Mengivac_Vac A + C 0.5ml Vl + Dil,K84016,212200
3513,0208010W0AAAKAK,Class 11 M/M Net Kneecp Elas Hose,B81025,020801
3514,23350453669,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,Y00806,233504
3515,0408010Y0AAABAB,Gppe Crm_Ultrabase,K83012,040801
3516,0205051ACAAACAC,Peak_Uromate Urost Pouch Beige Med 13mm,B85640,020505
3517,0206020R0BKADAE,Baby Drink_Oral Pdr Sach 2g S/F,M89004,020602
3518,0503050A0AAAAAA,Adderall XR_Cap 10mg,Y01262,050305
3519,20031700026,Sigvaris Microfibre 3 Expert B/Knee Clsd,M85781,200317
352,0501060D0AAAAAA,Haddenham Custom Pertex Class 1 Thigh Ly,N85023,050106
3520,0602010V0AAAEAE,Colecal_Cap 30 000u,D81045,060201
3521,0402010J0BEAFAG,Colecal_Oral Dps 20 000u/ml,L83094,040201
3522,0301030C0BCAAAE,Cutimed Cavity 15cm x 15cm Wound Dress C,Y02523,030103
3523,0904010U0BTAJAA,Jobst Elvarex Soft For L/Extrem Class 2,M84021,090401
3524,0407020A0BCAFAP,Hollister_Medical Adh A/Spy 90g,K81048,040702
3525,20031700075,Metvix_Crm 16%,N81054,200317
3526,23603056180,Omnifix 5cm x 10m Surg Adh Tape Perm Non,B86066,236030
3527,23351003825,Refresh_Ophth Soln 0.4ml Ud (Drug),E87745,233510
3528,23300263076,Coloplast SpeediCath Compact Fle Size 6,Y04122,233002
3529,0802020T0BDAAAV,Salts_Kr/Ar Blk Butyl Spout Outl Ileo Ba,Y04894,080202
353,23351003824,Transtec_T/Derm Patch 35mcg/hr (20mg),J81046,233510
3530,23350703710,CUI_Fulciolite Brief Right Wte Size 14,Y03821,233507
3531,0407010F0BGABAH,Asmanex Twisthaler_D/P Inh 200mcg (60 D),P83001,040701
3532,191300000BMCUA0,Synarel_Nsl Spy 200mcg (60 Metrd D),Y03214,191300
3533,23351003591,Sod Chlor_Cap 500mg,E82105,233510
3534,21270001186,Sod Chlor_Eye Dps 0.5%,Y04216,212700
3535,23600106316,Loprofin_L/P Vermicelli,Y03393,236001
3536,0605010S0BEAEBA,Omnitest 5 (Reagent)_Strips,Y03018,060501
3537,091200000BETEA0,Rennie_Soft Chews,F81698,091200
3538,0902011U0AAAFAF,DreamSkin Pyjamas 11-12 Yr(s) Silk Garme,K82004,090201
3539,21270001905,Mepore Ultra 9cm x 25cm VP Adh Film Dres,Y02212,212700
354,21010900746,Edoxaban_Tab 60mg,C81032,210109
3540,090402000BBPYA0,Hygiofix 7.5cm x 10m Surg Adh Tape Perm,Y04154,090402
3541,0906040G0AADHDH,Convatec_Esteem+ Drnbl Pch + Invis Outl,Y05294,090604
3542,21200000012,Promin_G/F L/P Lasagne Sheet,E82644,212000
3543,190205500BCNPA0,Tamsulosin HCL_Oral Soln 400mcg/5ml,A82039,190205
3544,090401000BBUNA0,Salmeterol_Pdr For Inh 50mcg + Ref,A84047,090401
3545,21270000826,Vita-E_Crm 50u/g,L81632,212700
3546,090401000BBIEA0,Pure Health_Aspirin Disper Tab 75mg,D81043,090401
3547,1202020P0AAAAAA,Welland_FreeStyle Vie Curvex Closed Pch,Y02462,120202
3548,23303243041,Salts_SecuPlast Circular Plastr 70mm,Y05325,233032
3549,23941009667,Melatonin_Cap 2.5mg,C82639,239410
355,0407020B0BJABAF,Cepton_Medic Skin Wsh 1%,Y04826,040702
3550,21270000614,Nicotinell_Chewing Gum 4mg S/F (Fruit),Y03118,212700
3551,20030600480,Jobst Elvarex For L/Extrem Class 3 Fte T,P88618,200306
3552,0301020S0AAAAAA,Nicotinell_Loz 2mg S/F,Y02629,030102
3553,21270001726,Convatec_Natura+ Closed Pouch Opqe Sml 4,B85031,212700
3554,21270000776,Coloplast_Simpla Profile Leg Bag 350ml 6,G84005,212700
3555,21020000793,Jobskin MTM Premium Class 1 Foot Glove t,Y00688,210200
3556,23353353521,Terbinafine HCl_Gel 1%,N81040,233533
3557,0606020V0AAAEAE,Sigvaris MTM Magic Class 2 Thigh O/T+Gri,Y02564,060602
3558,23350103710,Glutafin_G/F W/F Tagliatelle Nest,G83019,233501
3559,0410020B0AABGBG,Sunveniz XL_Tab 75mg,Y02627,041002
356,130801000BBNXA0,C-Sorb 20cm x 30cm Wound Dress Protease,A89007,130801
3560,0606020Z0BCAAAB,Comfifast MultiStretch 2-way Stch 17.5cm,Y04003,060602
3561,1003010U0AAAAAA,Toradol_Inj 30mg/ml 1ml Amp,G82029,100301
3562,0601011L0AAAGAG,Epoetin Beta_Inj 10 000u/0.6ml Pfs,P86011,060101
3563,0906040G0CQABBG,Polyfusor_Sod Bicarb I/V Inf 1.4% 500ml,Y05407,090604
3564,0906026M0AABKBK,Kaolin & Morph_Mix,B87012,090602
3565,23350103768,Buchanan Lite Wte Sml Tracheo Prote,G82053,233501
3566,090402000BBNIA0,Haddenham Venex Microlight CL2 B/Knee Op,A88608,090402
3567,0906031C0AAAHAH,Congescor_Tab 1.25mg (Tillomed),L81670,090603
3568,0212000D0BBAAAA,Pyrazinamide_Tab 500mg,B81095,021200
3569,20030600050,ReQuip_Tab 250mcg,P82010,200306
357,0501013K0AAAIAI,Diltiazem HCl_Oral Soln 60mg/5ml,Y03324,050101
3570,0212000K0AAACAC,Maexeni_Tab 150mcg/30mcg,Y03634,021200
3571,20030900313,Jade_Eurosleeve All in One Med (36-55cm,Y00640,200309
3572,21270000733,UrgoCell Silver 15cm x 20cm Wound Dress,Y02597,212700
3573,20050300176,ActivHeal Foam Contact 10cm x 10cm Wound,C83054,200503
3574,090401000BBCPA0,Pelican_Platinum Convex Clsd Pch Clr Min,L83019,090401
3575,0407010B0AABEBE,Salts_Confidence Natural Closed Lge Pouc,P91017,040701
3576,0206010K0BKAAAE,Hepsal_Soln 10u/ml 5ml Amp,H85012,020601
3577,1305030B0AAAAAA,Celiprolol HCl_Tab 200mg,Y02545,130503
3578,091200000BFKBA0,Oakmed_Option Colo Pouch Opqe 35mm,N81119,091200
3579,23605606180,Vagisil_Feminine Wsh,J82015,236056
358,21010900785,M.Sauer_Leg Bag to Night Bag Connector L,N81010,210109
3580,0101010F0BCAAAU,Convatec_Esteem Syner Urost Pouch+Accuse,Y00836,010101
3581,0208010K0AAAZAZ,Blephagel_Eye Gel 0.36% P/F,P87630,020801
3582,0601060D0DHAAA0,Beconase_H/Fever Relief NslSpy50mcg(100D,B87019,060106
3583,0408010N0AACPCP,Ener-G_G/F W/F Rice Bread Brown,Y05100,040801
3584,20090001031,Omeprazole_Oral Susp 5mg/5ml,L83092,200900
3585,21060100125,Hyoscine_Skin Patch 1.5mg,F82660,210601
3586,0906040G0CIAKCR,Octreotide Acet_Inj 30mg Vl + Dil,C88011,090604
3587,1108010B0AAACAC,Gentamicin/Hydrocort Acet_Ear Dps 0.3/1%,H81058,110801
3588,0106010E0AAACAC,NphD3_Oral Soln 3 000u/ml,G85722,010601
3589,0601060D0BHADA0,Stiripentol_Cap 250mg,E85025,060106
359,0702020Z0AAAAAA,Fentanyl_Loz 200mcg,Y00886,070202
3590,091102000BBHWBA,DDAVP_Tab 0.2mg,Y02476,091102
3591,0407020ADBDAAAK,Hydrocort/Clotrimazole_Crm 1%/1%,F81111,040702
3592,20030900200,Exterol_Ear Dps 5%,Y05336,200309
3593,1003020N0AAABAB,Ener-G_G/F W/F Wte Long Roll,D83038,100302
3594,0704010U0BQAAAA,Valupak_Brewers Yeast Tab 300mg,C84064,070401
3595,090607000AAAZAZ,Ins Lispro_Inj 100u/ml 3mlPfPen,Y02598,090607
3596,23351003792,Triamcinol Aceton_Oromuc Paste 0.1%,B82057,233510
3597,0107020J0BFACAE,Gppe Crm_Anusol,Y03051,010702
3598,21270001473,Buchanan Lite Beige Lge Tracheo Prote,Y03325,212700
3599,22501755002,Thornton & Ross_Menthol Bronchial Balsam,P91011,225017
36,23350453508,Vera-Til SR_Tab 120mg,D81630,233504
360,23960109678,Pabrinex_Inj I/M High-Pot 5ml & 2ml Amp,N82086,239601
3600,21010900510,Lido_Medic Plastr 5%,N81096,210109
3601,20100000739,Jevity_Liq,Y02648,201000
3602,0208020X0BBACAC,Colgate_TOTAL Pro Gum Health Toothpaste,Y03839,020802
3603,20050300214,Neria Soft Subcutaneous D/DeliveryAcc110,P81721,200503
3604,0105020A0BBAAAA,Dansac_NovaLife 1 Convex Clsd Colo Bag M,E82019,010502
3605,23604106496,Juzo Adjustable Compression System Thigh,B85623,236041
3606,22902409138,Hollister InstantCath Protect Nelaton 12,G84627,229024
3607,21270000782,Phenytoin_Sod Liq Spec 50mg/5ml,P82652,212700
3608,0906024N0AAAJAJ,Exjade_Tab 90mg,N84008,090602
3609,22303953080,Profore + 10cm x 3m M/Layer Compress Ban,Y03860,223039
361,0103010N0AAAAAA,Evening Primrose Oil_Crm 20%,A82055,010301
3610,21270000233,Kendall AMD Foam Island 14cm x 14cm Woun,J82054,212700
3611,23604106498,Bendroflumethiazide_Oral Susp 2.5mg/5ml,G81004,236041
3612,21011200413,Riluzole_Tab 50mg,M83024,210112
3613,21270001266,Respontin_Nebules 250mcg/1ml Ud,E81612,212700
3614,20030600411,Ethinylestr/Gestodene_Tab 20mcg/75mcg,Y00334,200306
3615,091200000BEVPA0,IV3000 Ported 11cm x 14cm VP Adh Film Dr,E85122,091200
3616,1301010P0AAAAAA,Adanif XL_Tab 60mg,Y04471,130101
3617,0407020A0BNACBJ,Juzo Dynamic Custom Fit CL1 Combined Arm,F84673,040702
3618,0408020V0AAALAL,Rennie Ice_Tab Chble,H81079,040802
3619,0203020D0AAABAB,Allevyn Cavity Circular 10cm Diam Wound,Y05540,020302
362,0410030C0BFABAF,Formoterol Fumar_Pdr For Inh 12mcg(60 D),Y02525,041003
3620,1303000B0AAAFAF,Movelat Relief_Crm,E81016,130300
3621,1405010A0BQABBJ,Activa Leg Ulcer Hose Kit Lge Stkn + Com,D81009,140501
3622,21270000753,ProtectFilm 6cm x 7cm VP Adh Film Dress,P81016,212700
3623,23944809626,Salic Acid_Oint 50% (Corn Plastr /Rings),J82004,239448
3624,23603356151,Duofilm_Paint,E85030,236033
3625,0601060D0BQAAA0,Amobarb Sod_Cap 60mg,Y04354,060106
3626,20030100380,Teleflex_Rusch Leg Bag 350ml 30cm Tubing,C84059,200301
3627,1305020S0AACWCW,Aranesp_Inj 30mcg/0.3ml Pfs,Y05741,130502
3628,21270001295,D-Max_Cap 1 000u,D83082,212700
3629,22904109008,Naproxen_Oral Susp 200mg/5ml,B81017,229041
363,1003020P0AAACAC,Dansac_Nova 2 Mini E/Fld Opqe Flng 55mm,B86658,100302
3630,0401020P0AAAAAA,KerraFibre 7cm x 5cm Wound Dress Proteas,F81757,040102
3631,091000000BBWCA0,Promin_L/P Burger Mix Lamb & Mint,Y04256,091000
3632,1311010A0AAABAB,Lubri-Tears_Ophth Oint,E82091,131101
3633,0101021B0BNAAA0,Hygiofix 10cm x 10m Surg Adh Tape Perm N,Y04089,010102
3634,010300000AAABAB,Ulcer X Med Stkn Open Toe + Compress Lin,B85024,010300
3635,20020201137,Venotrain Soft Class 2 Thigh Plus+w/a Le,Y00219,200202
3636,1106000Z0AAARAR,Teleflex_Rusch Belly Bag + Sample Port,G81051,110600
3637,1203030J0AAAAAA,Methenamine Hippurate_Tab 1g,Y02240,120303
3638,1311060R0AAAAAA,Tobi_Neb Soln 300mg/5ml Amp,P86008,131106
3639,21010900559,Covermark_Classic Foundation,Y00753,210109
364,23944809546,Metoclopramide HCl_Tab 10mg,L83608,239448
3640,21020001279,MMA / PA Anamix Junior_Oral Pdr Sach 18g,F82015,210200
